305	657922.77	5733338.90
306	657923.11	5733340.87
307	657923.46	5733342.84
308	657923.80	5733344.81
309	657924.14	5733346.78
310	657924.49	5733348.75
311	657924.83	5733350.72
312	657925.17	5733352.69
313	657925.52	5733354.66
314	657925.86	5733356.63
315	657926.21	5733358.60
316	657926.55	5733360.57
317	657926.89	5733362.54
318	657927.24	5733364.51
319	657927.58	5733366.48
320	657927.93	5733368.45
321	657928.27	5733370.42
322	657928.61	5733372.40
323	657928.96	5733374.37
324	657929.30	5733376.34
325	657929.65	5733378.31
326	657929.99	5733380.28
327	657930.33	5733382.25
328	657930.68	5733384.22
329	657931.02	5733386.19
330	657931.37	5733388.16
331	657931.71	5733390.13
332	657932.05	5733392.10
333	657932.40	5733394.07
334	657932.74	5733396.04
335	657933.08	5733398.01
336	657933.43	5733399.98
337	657933.77	5733401.95
338	657934.12	5733403.92
339	657934.46	5733405.89
340	657934.80	5733407.86
341	657935.15	5733409.83
342	657935.49	5733411.80
343	657935.84	5733413.77
344	657936.18	5733415.74
345	657936.52	5733417.71
346	657936.87	5733419.68
347	657937.21	5733421.65
348	657937.56	5733423.62
349	657937.90	5733425.59
350	657938.24	5733427.56
351	657938.59	5733429.53
352	657938.93	5733431.50
353	657939.28	5733433.47
354	657939.62	5733435.44
355	657939.96	5733437.41
356	657940.31	5733439.38
357	657940.65	5733441.35
358	657941.00	5733443.32
359	657941.34	5733445.29
360	657941.68	5733447.26
361	657942.03	5733449.23
362	657942.37	5733451.20
363	657942.71	5733453.17
364	657943.06	5733455.14
365	657943.40	5733457.11
366	657943.75	5733459.08
367	657944.09	5733461.05
368	657944.43	5733463.02
369	657944.78	5733464.99
370	657945.12	5733466.97
371	657945.47	5733468.94
372	657945.81	5733470.91
373	657946.15	5733472.88
374	657946.50	5733474.85
375	657946.84	5733476.82
376	657947.19	5733478.79
377	657947.53	5733480.76
378	657947.87	5733482.73
379	657948.22	5733484.70
380	657948.56	5733486.67
381	657948.91	5733488.64
382	657949.25	5733490.61
383	657949.59	5733492.58
384	657949.94	5733494.55
385	657950.28	5733496.52
386	657950.62	5733498.49
387	657950.97	5733500.46
388	657951.31	5733502.43
389	657951.66	5733504.40
390	657952.00	5733506.37
391	657952.34	5733508.34
392	657952.69	5733510.31
393	657953.03	5733512.28
394	657953.38	5733514.25
395	657953.72	5733516.22
396	657954.06	5733518.19
397	657954.41	5733520.16
398	657954.75	5733522.13
399	657955.10	5733524.10
400	657955.44	5733526.07
401	657955.78	5733528.04
402	657956.13	5733530.01
403	657956.47	5733531.98
404	657956.82	5733533.95
405	657957.16	5733535.92
406	657957.50	5733537.89
407	657957.85	5733539.86
408	657958.19	5733541.83
409	657958.53	5733543.80
410	657958.88	5733545.77
411	657959.22	5733547.74
412	657959.57	5733549.71
413	657959.91	5733551.68
414	657960.25	5733553.65
415	657960.60	5733555.62
416	657960.94	5733557.59
417	657961.29	5733559.56
418	657961.63	5733561.54
419	657961.97	5733563.51
420	657962.32	5733565.48
421	657962.66	5733567.45
422	657963.01	5733569.42
423	657963.35	5733571.39
424	657963.69	5733573.36
425	657964.04	5733575.33
426	657964.38	5733577.30
427	657964.73	5733579.27
428	657965.07	5733581.24
429	657965.41	5733583.21
430	657965.76	5733585.18
431	657966.10	5733587.15
432	657966.44	5733589.12
433	657966.79	5733591.09
434	657967.13	5733593.06
435	657967.48	5733595.03
436	657967.82	5733597.00
437	657968.16	5733598.97
438	657968.51	5733600.94
439	657968.85	5733602.91
440	657969.20	5733604.88
441	657969.54	5733606.85
442	657969.88	5733608.82
443	657970.23	5733610.79
444	657970.57	5733612.76
445	657970.92	5733614.73
446	657971.26	5733616.70
447	657971.60	5733618.67
448	657971.95	5733620.64
449	657972.29	5733622.61
450	657972.64	5733624.58
451	657972.98	5733626.55
452	657973.32	5733628.52
453	657973.67	5733630.49
454	657974.01	5733632.46
455	657974.36	5733634.43
456	657974.70	5733636.40
457	657975.04	5733638.37
458	657975.39	5733640.34
459	657975.73	5733642.31
460	657976.07	5733644.28
461	657976.42	5733646.25
462	657976.76	5733648.22
463	657977.11	5733650.19
464	657977.45	5733652.16
465	657977.79	5733654.13
466	657978.14	5733656.11
467	657978.48	5733658.08
468	657978.83	5733660.05
469	657979.17	5733662.02
470	657979.51	5733663.99
471	657979.86	5733665.96
472	657980.20	5733667.93
473	657980.55	5733669.90
474	657980.89	5733671.87
475	657981.23	5733673.84
476	657981.58	5733675.81
477	657981.92	5733677.78
478	657982.27	5733679.75
479	657982.61	5733681.72
480	657982.95	5733683.69
481	657983.30	5733685.66
482	657983.64	5733687.63
483	657983.98	5733689.60
484	657984.33	5733691.57
485	657984.67	5733693.54
486	657985.02	5733695.51
487	657985.36	5733697.48
488	657985.70	5733699.45
489	657986.05	5733701.42
490	657986.39	5733703.39
491	657986.74	5733705.36
492	657987.08	5733707.33
493	657987.42	5733709.30
494	657987.77	5733711.27
495	657988.11	5733713.24
496	657988.46	5733715.21
497	657988.80	5733717.18
498	657989.14	5733719.15
499	657989.49	5733721.12
500	657989.83	5733723.09
501	657990.18	5733725.06
502	657990.52	5733727.03
503	657990.86	5733729.00
504	657991.21	5733730.97
505	657991.55	5733732.94
506	657991.89	5733734.91
507	657992.24	5733736.88
508	657992.58	5733738.85
509	657992.93	5733740.82
510	657993.27	5733742.79
511	657993.61	5733744.76
512	657993.96	5733746.73
513	657994.30	5733748.70
514	657994.65	5733750.68
515	657994.99	5733752.65
516	657995.33	5733754.62
517	657995.68	5733756.59
518	657996.02	5733758.56
519	657996.37	5733760.53
520	657996.71	5733762.50
521	657997.05	5733764.47
522	657997.40	5733766.44
523	657997.74	5733768.41
524	657998.09	5733770.38
525	657998.43	5733772.35
526	657998.77	5733774.32
527	657999.12	5733776.29
528	657999.46	5733778.26
529	657999.80	5733780.23
530	658000.15	5733782.20
531	658000.49	5733784.17
532	658000.84	5733786.14
533	658001.18	5733788.11
534	658001.52	5733790.08
535	658001.87	5733792.05
536	658002.21	5733794.02
537	658002.56	5733795.99
538	658002.90	5733797.96
539	658003.24	5733799.93
540	658003.59	5733801.90
541	658003.93	5733803.87
542	658004.28	5733805.84
543	658004.62	5733807.81
544	658004.96	5733809.78
545	658005.31	5733811.75
546	658005.65	5733813.72
547	658006.00	5733815.69
548	658006.34	5733817.66
549	658006.68	5733819.63
550	658007.03	5733821.60
551	658007.37	5733823.57
552	658007.72	5733825.54
553	658008.06	5733827.51
554	658008.40	5733829.48
555	658008.75	5733831.45
556	658009.09	5733833.42
557	658009.43	5733835.39
558	658009.78	5733837.36
559	658010.12	5733839.33
560	658010.47	5733841.30
561	658010.81	5733843.27
562	658011.15	5733845.25
563	658011.50	5733847.22
564	658011.84	5733849.19
565	658012.19	5733851.16
566	658012.53	5733853.13
567	658012.87	5733855.10
568	658013.22	5733857.07
569	658013.56	5733859.04
570	658013.91	5733861.01
571	658014.25	5733862.98
572	658014.59	5733864.95
573	658014.94	5733866.92
574	658015.28	5733868.89
575	658015.63	5733870.86
576	658015.97	5733872.83
577	658016.31	5733874.80
578	658016.66	5733876.77
579	658017.00	5733878.74
580	658017.34	5733880.71
581	658017.69	5733882.68
582	658018.03	5733884.65
583	658018.38	5733886.62
584	658018.72	5733888.59
585	658019.06	5733890.56
586	658019.41	5733892.53
587	658019.75	5733894.50
588	658020.10	5733896.47
589	658020.44	5733898.44
590	658020.78	5733900.41
591	658021.13	5733902.38
592	658021.47	5733904.35
593	658021.82	5733906.32
594	658022.16	5733908.29
595	658022.50	5733910.26
596	658022.85	5733912.23
597	658023.19	5733914.20
598	658023.54	5733916.17
599	658023.88	5733918.14
600	658024.22	5733920.11
601	658024.57	5733922.08
602	658024.91	5733924.05
603	658025.25	5733926.02
604	658025.60	5733927.99
605	658025.94	5733929.96
606	658026.29	5733931.93
607	658026.63	5733933.90
608	658026.97	5733935.87
609	658027.32	5733937.84
610	658027.66	5733939.82
611	658028.01	5733941.79
612	658028.35	5733943.76
613	658028.69	5733945.73
614	658029.04	5733947.70
615	658029.38	5733949.67
616	658029.73	5733951.64
617	658030.07	5733953.61
618	658030.41	5733955.58
619	658030.76	5733957.55
620	658031.10	5733959.52
621	658031.45	5733961.49
622	658031.79	5733963.46
623	658032.13	5733965.43
624	658032.48	5733967.40
625	658032.82	5733969.37
626	658033.16	5733971.34
627	658033.51	5733973.31
628	658033.85	5733975.28
629	658034.20	5733977.25
630	658034.54	5733979.22
631	658034.88	5733981.19
632	658035.23	5733983.16
633	658035.57	5733985.13
634	658035.92	5733987.10
635	658036.26	5733989.07
636	658036.60	5733991.04
637	658036.95	5733993.01
638	658037.29	5733994.98
639	658037.64	5733996.95
